time,value
0.0,0.12601447105407715
0.01001001001001,0.27115485072135925
0.02002002002002,0.2453460395336151
0.03003003003003,0.2571891248226166
0.04004004004004,0.25433167815208435
0.05005005005005,0.25304919481277466
0.06006006006006,0.2545407712459564
0.07007007007007,0.25749894976615906
0.08008008008008,0.2525808811187744
0.09009009009009,0.2576550543308258
0.1001001001001,0.25622648000717163
0.1101101101101101,0.25822368264198303
0.1201201201201201,0.256456196308136
0.1301301301301301,0.26041150093078613
0.1401401401401401,0.25797319412231445
0.1501501501501501,0.2612525522708893
0.1601601601601601,0.26711252331733704
0.1701701701701701,0.26566416025161743
0.1801801801801801,0.2740834653377533
0.1901901901901901,0.26438361406326294
0.2002002002002001,0.27030912041664124
0.2102102102102102,0.26582440733909607
0.2202202202202202,0.26448944211006165
0.2302302302302302,0.2688613831996918
0.2402402402402402,0.2647976279258728
0.2502502502502503,0.2706814408302307
0.2602602602602603,0.26714351773262024
0.2702702702702703,0.2707954943180084
0.2802802802802803,0.2684473395347595
0.2902902902902903,0.2757181227207184
0.3003003003003003,0.27526435256004333
0.3103103103103103,0.2733004093170166
0.3203203203203203,0.2743597626686096
0.3303303303303303,0.2693202495574951
0.3403403403403403,0.2730180621147156
0.3503503503503503,0.26832619309425354
0.3603603603603603,0.2696198523044586
0.3703703703703703,0.2654348313808441
0.3803803803803803,0.26150649785995483
0.3903903903903903,0.2629420757293701
0.4004004004004003,0.2590949237346649
0.4104104104104104,0.2594696581363678
0.4204204204204204,0.2556462585926056
0.4304304304304304,0.2553369402885437
0.4404404404404404,0.24891506135463715
0.4504504504504504,0.24787428975105286
0.4604604604604604,0.2510635554790497
0.4704704704704704,0.24662715196609497
0.4804804804804805,0.2488306313753128
0.4904904904904905,0.24686357378959656
0.5005005005005005,0.24651336669921875
0.5105105105105106,0.24474389851093292
0.5205205205205206,0.24399901926517487
0.5305305305305306,0.2462468296289444
0.5405405405405406,0.24310673773288727
0.5505505505505506,0.24551263451576233
0.5605605605605606,0.239751398563385
0.5705705705705706,0.2423865646123886
0.5805805805805806,0.2384493350982666
0.5905905905905906,0.23904865980148315
0.6006006006006006,0.24122725427150726
0.6106106106106106,0.23754237592220306
0.6206206206206206,0.24149933457374573
0.6306306306306306,0.23679529130458832
0.6406406406406406,0.24097701907157898
0.6506506506506506,0.23772233724594116
0.6606606606606606,0.24083095788955688
0.6706706706706707,0.24196964502334595
0.6806806806806807,0.23921410739421844
0.6906906906906907,0.2429085224866867
0.7007007007007007,0.23777514696121216
0.7107107107107107,0.24404104053974152
0.7207207207207207,0.24023263156414032
0.7307307307307307,0.24147231876850128
0.7407407407407407,0.23840215802192688
0.7507507507507507,0.2382984608411789
0.7607607607607607,0.24240785837173462
0.7707707707707707,0.2394542098045349
0.7807807807807807,0.24615244567394257
0.7907907907907907,0.24057985842227936
0.8008008008008007,0.24460850656032562
0.8108108108108109,0.24417302012443542
0.8208208208208209,0.24289186298847198
0.8308308308308309,0.24404363334178925
0.8408408408408409,0.24045510590076447
0.8508508508508509,0.2438092678785324
0.8608608608608609,0.2389197200536728
0.8708708708708709,0.2440219521522522
0.8808808808808809,0.24015991389751434
0.8908908908908909,0.24241338670253754
0.9009009009009008,0.24557916820049286
0.9109109109109108,0.2436521053314209
0.9209209209209208,0.24813246726989746
0.9309309309309308,0.24712516367435455
0.9409409409409408,0.2528538107872009
0.950950950950951,0.25369131565093994
0.960960960960961,0.25683727860450745
0.970970970970971,0.256457656621933
0.980980980980981,0.2582588791847229
0.990990990990991,0.2579001486301422
1.001001001001001,0.2607581317424774
1.011011011011011,0.2624271810054779
1.021021021021021,0.2628653347492218
1.031031031031031,0.2714757025241852
1.0410410410410411,0.2647635042667389
1.0510510510510511,0.27027660608291626
1.0610610610610611,0.26733776926994324
1.0710710710710711,0.2695792019367218
1.0810810810810811,0.27098312973976135
1.0910910910910911,0.2674063742160797
1.1011011011011012,0.2771191895008087
1.1111111111111112,0.2654275596141815
1.1211211211211212,0.273737370967865
1.1311311311311312,0.27154073119163513
1.1411411411411412,0.2692398130893707
1.1511511511511512,0.2698465883731842
1.1611611611611612,0.27115023136138916
1.1711711711711712,0.2751900851726532
1.1811811811811812,0.2700197696685791
1.1911911911911912,0.278674840927124
1.2012012012012012,0.2665765881538391
1.2112112112112112,0.2810061573982239
1.2212212212212212,0.2704984247684479
1.2312312312312312,0.27469348907470703
1.2412412412412412,0.2789074182510376
1.2512512512512513,0.2613903880119324
1.2612612612612613,0.2822079658508301
1.2712712712712713,0.2587573230266571
1.2812812812812813,0.2704453468322754
1.2912912912912913,0.2629445195198059
1.3013013013013013,0.26099860668182373
1.3113113113113113,0.26876917481422424
1.3213213213213213,0.2569511830806732
1.3313313313313313,0.27060404419898987
1.3413413413413413,0.2574922740459442
1.351351351351351,0.26756829023361206
1.361361361361361,0.26213961839675903
1.371371371371371,0.26105716824531555
1.3813813813813811,0.2666361927986145
1.3913913913913911,0.25995340943336487
1.4014014014014011,0.2614377439022064
1.4114114114114114,0.26006412506103516
1.4214214214214214,0.2597085237503052
1.4314314314314314,0.2599200904369354
1.4414414414414414,0.26224249601364136
1.4514514514514514,0.25978124141693115
1.4614614614614614,0.2600478231906891
1.4714714714714714,0.2613447606563568
1.4814814814814814,0.26014500856399536
1.4914914914914914,0.25997281074523926
1.5015015015015014,0.2559710741043091
1.5115115115115114,0.2554362118244171
1.5215215215215214,0.2562338411808014
1.5315315315315314,0.25370001792907715
1.5415415415415414,0.2549498975276947
1.5515515515515514,0.25220394134521484
1.5615615615615617,0.25317782163619995
1.5715715715715717,0.25124627351760864
1.5815815815815817,0.2515859305858612
1.5915915915915917,0.25051262974739075
1.6016016016016017,0.2481139898300171
1.6116116116116117,0.24772782623767853
1.6216216216216215,0.2422938048839569
1.6316316316316315,0.24445988237857819
1.6416416416416415,0.2396138459444046
1.6516516516516515,0.24177253246307373
1.6616616616616615,0.23955759406089783
1.6716716716716715,0.24097704887390137
1.6816816816816818,0.2456204742193222
1.6916916916916918,0.24281491339206696
1.7017017017017018,0.24605178833007812
1.7117117117117118,0.24151292443275452
1.7217217217217218,0.2461002767086029
1.7317317317317318,0.2454328089952469
1.7417417417417418,0.24674871563911438
1.7517517517517518,0.2472238391637802
1.7617617617617618,0.24547068774700165
1.7717717717717718,0.24744999408721924
1.7817817817817818,0.24245554208755493
1.7917917917917918,0.24633201956748962
1.8018018018018016,0.2427913397550583
1.811811811811812,0.2436845451593399
1.8218218218218216,0.24310481548309326
1.831831831831832,0.24220597743988037
1.841841841841842,0.2490919679403305
1.851851851851852,0.2497856318950653
1.861861861861862,0.2530041038990021
1.871871871871872,0.2528344690799713
1.881881881881882,0.25870659947395325
1.891891891891892,0.2578835189342499
1.901901901901902,0.2590598165988922
1.911911911911912,0.25717437267303467
1.921921921921922,0.25564876198768616
1.931931931931932,0.26032447814941406
1.941941941941942,0.25724878907203674
1.951951951951952,0.261478453874588
1.961961961961962,0.2609127163887024
1.971971971971972,0.2644413411617279
1.981981981981982,0.26062214374542236
1.991991991991992,0.2703090012073517
2.002002002002002,0.27388498187065125
2.012012012012012,0.27125784754753113
2.022022022022022,0.2763524353504181
2.032032032032032,0.2688978612422943
