time,value
0.0,0.0
0.01001001001001,0.0131737659733101
0.02002002002002,0.1886402003557223
0.03003003003003,0.2507882867212578
0.04004004004004,0.2507882867212578
0.05005005005005,0.2761143234364636
0.06006006006006,0.3938332932690102
0.07007007007007,0.3938332932690102
0.08008008008008,0.2671249076247245
0.09009009009009,0.3997460679151445
0.1001001001001,0.3106293460664895
0.1101101101101101,0.3106293460664895
0.1201201201201201,0.3106293460664895
0.1301301301301301,0.3106293460664895
0.1401401401401401,0.283171982153078
0.1501501501501501,0.283171982153078
0.1601601601601601,0.283171982153078
0.1701701701701701,0.3558654762180221
0.1801801801801801,0.3823701439126067
0.1901901901901901,0.4300659370375486
0.2002002002002001,0.5059650276981937
0.2102102102102102,0.584840446212913
0.2202202202202202,0.5875041421775119
0.2302302302302302,0.6319850400203626
0.2402402402402402,0.5875041421775119
0.2502502502502503,0.5875041421775119
0.2602602602602603,0.4817123635008984
0.2702702702702703,0.4817123635008984
0.2802802802802803,0.383522908853089
0.2902902902902903,0.4817123635008984
0.3003003003003003,0.383522908853089
0.3103103103103103,0.5516636064976869
0.3203203203203203,0.5516636064976869
0.3303303303303303,0.5516636064976869
0.3403403403403403,0.5516636064976869
0.3503503503503503,0.5516636064976869
0.3603603603603603,0.4564886095560546
0.3703703703703703,0.3792030055670838
0.3803803803803803,0.3792030055670838
0.3903903903903903,0.3792030055670838
0.4004004004004003,0.3283223394032372
0.4104104104104104,0.3706735014893971
0.4204204204204204,0.3706735014893971
0.4304304304304304,0.3233361223525036
0.4404404404404404,0.2230508346490237
0.4504504504504504,0.2230508346490237
0.4604604604604604,0.0267873139491722
0.4704704704704704,0.0267873139491722
0.4804804804804805,0.0267873139491722
0.4904904904904905,-0.0262413585874271
0.5005005005005005,-0.070375871219121
0.5105105105105106,-0.070375871219121
0.5205205205205206,-0.070375871219121
0.5305305305305306,-0.0202695048878747
0.5405405405405406,-0.0202695048878747
0.5505505505505506,-0.0002260377885781
0.5605605605605606,-0.0002260377885781
0.5705705705705706,-0.143233800412324
0.5805805805805806,-0.2112492453233348
0.5905905905905906,-0.2117138062745179
