time,value
0.0,0.03349195863587262
0.01001001001001,0.08364961598012419
0.02002002002002,0.13887248066741692
0.03003003003003,0.17991109925007448
0.04004004004004,0.1355995136965435
0.05005005005005,0.2392317632794898
0.06006006006006,0.26902331951826713
0.07007007007007,0.26722543635591933
0.08008008008008,0.22691006199356553
0.09009009009009,0.3777228527462702
0.1001001001001,0.3430873070065557
0.1101101101101101,0.336760989266358
0.1201201201201201,0.3333836046544656
0.1301301301301301,0.35156671679363294
0.1401401401401401,0.22889885377311286
0.1501501501501501,0.23794607980341936
0.1601601601601601,0.2407972127431095
0.1701701701701701,0.27676280323756675
0.1801801801801801,0.3213214123465899
0.1901901901901901,0.5205424866264239
0.2002002002002001,0.566337480625402
0.2102102102102102,0.6073642802783831
0.2202202202202202,0.6477481008749458
0.2302302302302302,0.6904720728309662
0.2402402402402402,0.5785087212883943
0.2502502502502503,0.5578831047459913
0.2602602602602603,0.5136209514469683
0.2702702702702703,0.5245508259761799
0.2802802802802803,0.4573384302511386
0.2902902902902903,0.5226946066701554
0.3003003003003003,0.49974955744130367
0.3103103103103103,0.5368436036043617
0.3203203203203203,0.517886008321984
0.3303303303303303,0.532479148462577
0.3403403403403403,0.5361594422912259
0.3503503503503503,0.5386026199333147
0.3603603603603603,0.49393436651442485
0.3703703703703703,0.4196517944866248
0.3803803803803803,0.4307740916275677
0.3903903903903903,0.4235676656974466
0.4004004004004003,0.3870774520840064
0.4104104104104104,0.3955476845012384
0.4204204204204204,0.4161281937486328
0.4304304304304304,0.30046543838114975
0.4404404404404404,0.20951974288283223
0.4504504504504504,0.1649210836653702
0.4604604604604604,0.09614384615732523
0.4704704704704704,0.08031618787359619
0.4804804804804805,0.05897579105958134
0.4904904904904905,0.00029044988595239773
0.5005005005005005,-0.009056645729792978
0.5105105105105106,-0.01846800949720236
0.5205205205205206,-0.06735278324168967
0.5305305305305306,0.01816351004257069
0.5405405405405406,-0.010011164778272066
0.5505505505505506,0.03300677766085194
0.5605605605605606,0.008413918555962078
0.5705705705705706,-0.033883635141225894
0.5805805805805806,-0.14319684462883916
0.5905905905905906,-0.19734234097842315
0.6006006006006006,-0.24953086757948684
0.6106106106106106,-0.20182628211925374
0.6206206206206206,-0.26778622170700833
0.6306306306306306,-0.2672552367030798
0.6406406406406406,-0.21983187879932647
0.6506506506506506,-0.2510876831534022
0.6606606606606606,-0.3596923522071013
0.6706706706706707,-0.35169042877007206
0.6806806806806807,-0.39170789573007997
0.6906906906906907,-0.40513410381149445
0.7007007007007007,-0.4121105204616179
0.7107107107107107,-0.3758440383238681
0.7207207207207207,-0.2916535122434439
0.7307307307307307,-0.246361978746204
0.7407407407407407,-0.2671149144046128
0.7507507507507507,-0.2471448415449348
0.7607607607607607,-0.25471178098935365
0.7707707707707707,-0.3535930964601056
0.7807807807807807,-0.3917657859389848
0.7907907907907907,-0.32892213957364913
0.8008008008008007,-0.3639778968356438
0.8108108108108109,-0.3332688837480491
0.8208208208208209,-0.26953316349583767
0.8308308308308309,-0.1500867927064315
0.8408408408408409,-0.14237071033995413
0.8508508508508509,-0.08593391179406842
0.8608608608608609,-0.12690767501907432
0.8708708708708709,-0.09118508132022826
0.8808808808808809,-0.13243711540366954
0.8908908908908909,-0.18969219605888965
0.9009009009009008,-0.16118777368846174
0.9109109109109108,-0.12235988422885638
0.9209209209209208,-0.1524226832252899
0.9309309309309308,-0.10840546615696504
